food_key,source_type,source_reference,source_note,source_review_status
fndds_breakfast_pizza_with_egg,usda_fooddata_central_fndds,2708699,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3706 (Egg/breakfast sandwiches).,OFFICIAL_SOURCE_IMPORTED
fndds_egg_burrito_with_ham,usda_fooddata_central_fndds,2707346,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3706 (Egg/breakfast sandwiches).,OFFICIAL_SOURCE_IMPORTED
fndds_cheese_sandwich_cheddar_cheese_on_white_bread,usda_fooddata_central_fndds,2705797,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3720 (Cheese sandwiches).,OFFICIAL_SOURCE_IMPORTED
fndds_cheese_sandwich_cheddar_cheese_on_wheat_bread,usda_fooddata_central_fndds,2705798,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3720 (Cheese sandwiches).,OFFICIAL_SOURCE_IMPORTED
fndds_cheese_sandwich_american_cheese_on_white_bread,usda_fooddata_central_fndds,2705795,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3720 (Cheese sandwiches).,OFFICIAL_SOURCE_IMPORTED
fndds_cheese_sandwich_american_cheese_on_wheat_bread,usda_fooddata_central_fndds,2705796,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3720 (Cheese sandwiches).,OFFICIAL_SOURCE_IMPORTED
fndds_grilled_cheese_sandwich_cheddar_cheese_on_white_bread,usda_fooddata_central_fndds,2705804,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3720 (Cheese sandwiches).,OFFICIAL_SOURCE_IMPORTED
fndds_grilled_cheese_sandwich_cheddar_cheese_on_wheat_bread,usda_fooddata_central_fndds,2705805,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3720 (Cheese sandwiches).,OFFICIAL_SOURCE_IMPORTED
fndds_nutella_sandwich_on_white_bread,usda_fooddata_central_fndds,2707566,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3722 (Peanut butter and jelly sandwiches).,OFFICIAL_SOURCE_IMPORTED
fndds_nutella_sandwich_on_wheat_bread,usda_fooddata_central_fndds,2707567,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3722 (Peanut butter and jelly sandwiches).,OFFICIAL_SOURCE_IMPORTED
fndds_jelly_sandwich_on_white_bread,usda_fooddata_central_fndds,2709138,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3722 (Peanut butter and jelly sandwiches).,OFFICIAL_SOURCE_IMPORTED
fndds_jelly_sandwich_on_wheat_bread,usda_fooddata_central_fndds,2709139,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3722 (Peanut butter and jelly sandwiches).,OFFICIAL_SOURCE_IMPORTED
fndds_almond_butter_sandwich_on_white_bread,usda_fooddata_central_fndds,2707562,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3722 (Peanut butter and jelly sandwiches).,OFFICIAL_SOURCE_IMPORTED
fndds_almond_butter_sandwich_on_wheat_bread,usda_fooddata_central_fndds,2707563,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3722 (Peanut butter and jelly sandwiches).,OFFICIAL_SOURCE_IMPORTED
fndds_almond_butter_and_jelly_sandwich_on_white_bread,usda_fooddata_central_fndds,2707564,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3722 (Peanut butter and jelly sandwiches).,OFFICIAL_SOURCE_IMPORTED
fndds_sardine_sandwich,usda_fooddata_central_fndds,2707033,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3730 (Seafood sandwiches).,OFFICIAL_SOURCE_IMPORTED
fndds_crab_cake_sandwich,usda_fooddata_central_fndds,2707022,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3730 (Seafood sandwiches).,OFFICIAL_SOURCE_IMPORTED
fndds_fish_wrap_sandwich,usda_fooddata_central_fndds,2707032,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3730 (Seafood sandwiches).,OFFICIAL_SOURCE_IMPORTED
fndds_salmon_cake_sandwich,usda_fooddata_central_fndds,2707023,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3730 (Seafood sandwiches).,OFFICIAL_SOURCE_IMPORTED
fndds_fish_sandwich_grilled,usda_fooddata_central_fndds,2707031,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3730 (Seafood sandwiches).,OFFICIAL_SOURCE_IMPORTED
fndds_fried_seafood_sandwich,usda_fooddata_central_fndds,2707024,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3730 (Seafood sandwiches).,OFFICIAL_SOURCE_IMPORTED
fndds_seafood_salad_sandwich,usda_fooddata_central_fndds,2707039,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3730 (Seafood sandwiches).,OFFICIAL_SOURCE_IMPORTED
fndds_spam_sandwich,usda_fooddata_central_fndds,2707055,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3740 (Deli and cured meat sandwiches).,OFFICIAL_SOURCE_IMPORTED
fndds_reuben_sandwich,usda_fooddata_central_fndds,2706952,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3740 (Deli and cured meat sandwiches).,OFFICIAL_SOURCE_IMPORTED
fndds_ham_sandwich_wrap,usda_fooddata_central_fndds,2706970,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3740 (Deli and cured meat sandwiches).,OFFICIAL_SOURCE_IMPORTED
fndds_french_dip_sandwich,usda_fooddata_central_fndds,2706957,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3740 (Deli and cured meat sandwiches).,OFFICIAL_SOURCE_IMPORTED
fndds_turkey_sandwich_wrap,usda_fooddata_central_fndds,2706987,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3740 (Deli and cured meat sandwiches).,OFFICIAL_SOURCE_IMPORTED
fndds_ham_sandwich_on_white,usda_fooddata_central_fndds,2706964,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3740 (Deli and cured meat sandwiches).,OFFICIAL_SOURCE_IMPORTED
fndds_ham_sandwich_on_wheat,usda_fooddata_central_fndds,2706966,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3740 (Deli and cured meat sandwiches).,OFFICIAL_SOURCE_IMPORTED
fndds_club_sandwich_on_white,usda_fooddata_central_fndds,2706993,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3740 (Deli and cured meat sandwiches).,OFFICIAL_SOURCE_IMPORTED
fndds_club_sandwich_on_wheat,usda_fooddata_central_fndds,2706995,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3740 (Deli and cured meat sandwiches).,OFFICIAL_SOURCE_IMPORTED
fndds_turkey_sandwich_on_white,usda_fooddata_central_fndds,2706981,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3740 (Deli and cured meat sandwiches).,OFFICIAL_SOURCE_IMPORTED
fndds_turkey_sandwich_on_wheat,usda_fooddata_central_fndds,2706983,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3740 (Deli and cured meat sandwiches).,OFFICIAL_SOURCE_IMPORTED
fndds_salami_sandwich_on_white,usda_fooddata_central_fndds,2707046,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3740 (Deli and cured meat sandwiches).,OFFICIAL_SOURCE_IMPORTED
fndds_salami_sandwich_on_wheat,usda_fooddata_central_fndds,2707048,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3740 (Deli and cured meat sandwiches).,OFFICIAL_SOURCE_IMPORTED
fndds_bologna_sandwich_on_white,usda_fooddata_central_fndds,2707040,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3740 (Deli and cured meat sandwiches).,OFFICIAL_SOURCE_IMPORTED
fndds_gyro_sandwich,usda_fooddata_central_fndds,2706962,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3742 (Meat and BBQ sandwiches).,OFFICIAL_SOURCE_IMPORTED
fndds_pork_sandwich,usda_fooddata_central_fndds,2706977,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3742 (Meat and BBQ sandwiches).,OFFICIAL_SOURCE_IMPORTED
fndds_cuban_sandwich,usda_fooddata_central_fndds,2706973,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3742 (Meat and BBQ sandwiches).,OFFICIAL_SOURCE_IMPORTED
fndds_meatloaf_sandwich,usda_fooddata_central_fndds,2706946,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3742 (Meat and BBQ sandwiches).,OFFICIAL_SOURCE_IMPORTED
fndds_barbecue_rib_sandwich,usda_fooddata_central_fndds,2706974,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3742 (Meat and BBQ sandwiches).,OFFICIAL_SOURCE_IMPORTED
fndds_meatball_sandwich_or_sub,usda_fooddata_central_fndds,2706945,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3742 (Meat and BBQ sandwiches).,OFFICIAL_SOURCE_IMPORTED
fndds_pork_sandwich_with_cheese,usda_fooddata_central_fndds,2706978,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3742 (Meat and BBQ sandwiches).,OFFICIAL_SOURCE_IMPORTED
fndds_bruschetta,usda_fooddata_central_fndds,2707652,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3744 (Vegetable sandwiches/burgers).,OFFICIAL_SOURCE_IMPORTED
fndds_falafel_sandwich,usda_fooddata_central_fndds,2707483,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3744 (Vegetable sandwiches/burgers).,OFFICIAL_SOURCE_IMPORTED
fndds_vegetable_sandwich_wrap,usda_fooddata_central_fndds,2709136,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3744 (Vegetable sandwiches/burgers).,OFFICIAL_SOURCE_IMPORTED
fndds_tomato_sandwich_on_white,usda_fooddata_central_fndds,2709761,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3744 (Vegetable sandwiches/burgers).,OFFICIAL_SOURCE_IMPORTED
fndds_tomato_sandwich_on_wheat,usda_fooddata_central_fndds,2709762,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3744 (Vegetable sandwiches/burgers).,OFFICIAL_SOURCE_IMPORTED
fndds_soup_bean,usda_fooddata_central_fndds,2707453,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3804 (Soups, broth-based).",OFFICIAL_SOURCE_IMPORTED
fndds_soup_rice,usda_fooddata_central_fndds,2709146,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3804 (Soups, broth-based).",OFFICIAL_SOURCE_IMPORTED
fndds_soup_beef,usda_fooddata_central_fndds,2710115,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3804 (Soups, broth-based).",OFFICIAL_SOURCE_IMPORTED
fndds_soup_broth,usda_fooddata_central_fndds,2707132,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3804 (Soups, broth-based).",OFFICIAL_SOURCE_IMPORTED
fndds_soup_fruit,usda_fooddata_central_fndds,2709311,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3804 (Soups, broth-based).",OFFICIAL_SOURCE_IMPORTED
fndds_soup_pozole,usda_fooddata_central_fndds,2707129,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3804 (Soups, broth-based).",OFFICIAL_SOURCE_IMPORTED
fndds_soup_lentil,usda_fooddata_central_fndds,2707462,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3804 (Soups, broth-based).",OFFICIAL_SOURCE_IMPORTED
fndds_soup_barley,usda_fooddata_central_fndds,2709147,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3804 (Soups, broth-based).",OFFICIAL_SOURCE_IMPORTED
fndds_soup_tomato,usda_fooddata_central_fndds,2709757,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3804 (Soups, broth-based).",OFFICIAL_SOURCE_IMPORTED
fndds_soup_borscht,usda_fooddata_central_fndds,2710105,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3804 (Soups, broth-based).",OFFICIAL_SOURCE_IMPORTED
fndds_soup_meatball,usda_fooddata_central_fndds,2707123,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3804 (Soups, broth-based).",OFFICIAL_SOURCE_IMPORTED
fndds_soup_bisque,usda_fooddata_central_fndds,2707140,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3806 (Soups, cream-based).",OFFICIAL_SOURCE_IMPORTED
fndds_soup_peanut,usda_fooddata_central_fndds,2707547,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3806 (Soups, cream-based).",OFFICIAL_SOURCE_IMPORTED
fndds_soup_potato,usda_fooddata_central_fndds,2709556,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3806 (Soups, cream-based).",OFFICIAL_SOURCE_IMPORTED
fndds_soup_pumpkin,usda_fooddata_central_fndds,2709718,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3806 (Soups, cream-based).",OFFICIAL_SOURCE_IMPORTED
fndds_soup_pepperpot,usda_fooddata_central_fndds,2707126,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3806 (Soups, cream-based).",OFFICIAL_SOURCE_IMPORTED
fndds_soup_french_onion,usda_fooddata_central_fndds,2710108,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3806 (Soups, cream-based).",OFFICIAL_SOURCE_IMPORTED
fndds_soup_wonton,usda_fooddata_central_fndds,2709160,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3808 (Ramen and Asian broth-based soups).,OFFICIAL_SOURCE_IMPORTED
fndds_soup_seaweed,usda_fooddata_central_fndds,2710110,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3808 (Ramen and Asian broth-based soups).,OFFICIAL_SOURCE_IMPORTED
fndds_soup_egg_drop,usda_fooddata_central_fndds,2707282,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3808 (Ramen and Asian broth-based soups).,OFFICIAL_SOURCE_IMPORTED
fndds_ramen_bowl_with_beef,usda_fooddata_central_fndds,2709154,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3808 (Ramen and Asian broth-based soups).,OFFICIAL_SOURCE_IMPORTED
fndds_ramen_bowl_with_fish,usda_fooddata_central_fndds,2709156,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3808 (Ramen and Asian broth-based soups).,OFFICIAL_SOURCE_IMPORTED
fndds_soup_hot_and_sour,usda_fooddata_central_fndds,2707136,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 3808 (Ramen and Asian broth-based soups).,OFFICIAL_SOURCE_IMPORTED
fndds_congee,usda_fooddata_central_fndds,2708418,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4002 (Rice).,OFFICIAL_SOURCE_IMPORTED
fndds_rice_cooked_with_milk,usda_fooddata_central_fndds,2708416,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4002 (Rice).,OFFICIAL_SOURCE_IMPORTED
fndds_rice_sweet_cooked_with_honey,usda_fooddata_central_fndds,2708417,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4002 (Rice).,OFFICIAL_SOURCE_IMPORTED
fndds_yellow_rice_cooked_fat_added,usda_fooddata_central_fndds,2708421,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4002 (Rice).,OFFICIAL_SOURCE_IMPORTED
fndds_yellow_rice_cooked_no_added_fat,usda_fooddata_central_fndds,2708420,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4002 (Rice).,OFFICIAL_SOURCE_IMPORTED
fndds_rice_white_cooked_glutinous,usda_fooddata_central_fndds,2708422,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4002 (Rice).,OFFICIAL_SOURCE_IMPORTED
fndds_rice_white_cooked_no_added_fat,usda_fooddata_central_fndds,2708408,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4002 (Rice).,OFFICIAL_SOURCE_IMPORTED
fndds_rice_brown_cooked_no_added_fat,usda_fooddata_central_fndds,2708414,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4002 (Rice).,OFFICIAL_SOURCE_IMPORTED
fndds_barley,usda_fooddata_central_fndds,2708361,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4004 (Pasta, noodles, cooked grains).",OFFICIAL_SOURCE_IMPORTED
fndds_millet,usda_fooddata_central_fndds,2708377,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4004 (Pasta, noodles, cooked grains).",OFFICIAL_SOURCE_IMPORTED
fndds_noodles_cooked,usda_fooddata_central_fndds,2708352,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4004 (Pasta, noodles, cooked grains).",OFFICIAL_SOURCE_IMPORTED
fndds_buckwheat_groats,usda_fooddata_central_fndds,2708362,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4004 (Pasta, noodles, cooked grains).",OFFICIAL_SOURCE_IMPORTED
fndds_rice_noodles_cooked,usda_fooddata_central_fndds,2708356,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4004 (Pasta, noodles, cooked grains).",OFFICIAL_SOURCE_IMPORTED
fndds_quinoa_fat_added,usda_fooddata_central_fndds,2708401,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4004 (Pasta, noodles, cooked grains).",OFFICIAL_SOURCE_IMPORTED
fndds_bulgur_fat_added,usda_fooddata_central_fndds,2708439,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4004 (Pasta, noodles, cooked grains).",OFFICIAL_SOURCE_IMPORTED
fndds_bread_rye,usda_fooddata_central_fndds,2707755,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4202 (Yeast breads).,OFFICIAL_SOURCE_IMPORTED
fndds_bread_soy,usda_fooddata_central_fndds,2707790,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4202 (Yeast breads).,OFFICIAL_SOURCE_IMPORTED
fndds_bread_naan,usda_fooddata_central_fndds,2707613,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4202 (Yeast breads).,OFFICIAL_SOURCE_IMPORTED
fndds_bread_pita,usda_fooddata_central_fndds,2707616,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4202 (Yeast breads).,OFFICIAL_SOURCE_IMPORTED
fndds_bread_puri,usda_fooddata_central_fndds,2707714,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4202 (Yeast breads).,OFFICIAL_SOURCE_IMPORTED
fndds_bread_rice,usda_fooddata_central_fndds,2707794,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4202 (Yeast breads).,OFFICIAL_SOURCE_IMPORTED
fndds_bread_cuban,usda_fooddata_central_fndds,2707604,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4202 (Yeast breads).,OFFICIAL_SOURCE_IMPORTED
fndds_bread_onion,usda_fooddata_central_fndds,2707633,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4202 (Yeast breads).,OFFICIAL_SOURCE_IMPORTED
fndds_bread_black,usda_fooddata_central_fndds,2707764,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4202 (Yeast breads).,OFFICIAL_SOURCE_IMPORTED
fndds_bread_cheese,usda_fooddata_central_fndds,2707618,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4202 (Yeast breads).,OFFICIAL_SOURCE_IMPORTED
fndds_bread_potato,usda_fooddata_central_fndds,2707642,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4202 (Yeast breads).,OFFICIAL_SOURCE_IMPORTED
fndds_bread_raisin,usda_fooddata_central_fndds,2707644,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4202 (Yeast breads).,OFFICIAL_SOURCE_IMPORTED
fndds_bread_barley,usda_fooddata_central_fndds,2707788,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4202 (Yeast breads).,OFFICIAL_SOURCE_IMPORTED
fndds_bread_paratha,usda_fooddata_central_fndds,2707715,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4202 (Yeast breads).,OFFICIAL_SOURCE_IMPORTED
fndds_bread_oatmeal,usda_fooddata_central_fndds,2707768,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4202 (Yeast breads).,OFFICIAL_SOURCE_IMPORTED
fndds_bread_cinnamon,usda_fooddata_central_fndds,2707620,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4202 (Yeast breads).,OFFICIAL_SOURCE_IMPORTED
fndds_bread_oat_bran,usda_fooddata_central_fndds,2707770,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4202 (Yeast breads).,OFFICIAL_SOURCE_IMPORTED
fndds_bread_vegetable,usda_fooddata_central_fndds,2707650,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4202 (Yeast breads).,OFFICIAL_SOURCE_IMPORTED
fndds_roll_rye,usda_fooddata_central_fndds,2707766,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4204 (Rolls and buns).,OFFICIAL_SOURCE_IMPORTED
fndds_roll_diet,usda_fooddata_central_fndds,2707658,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4204 (Rolls and buns).,OFFICIAL_SOURCE_IMPORTED
fndds_roll_cheese,usda_fooddata_central_fndds,2707660,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4204 (Rolls and buns).,OFFICIAL_SOURCE_IMPORTED
fndds_roll_garlic,usda_fooddata_central_fndds,2707662,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4204 (Rolls and buns).,OFFICIAL_SOURCE_IMPORTED
fndds_roll_oatmeal,usda_fooddata_central_fndds,2707773,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4204 (Rolls and buns).,OFFICIAL_SOURCE_IMPORTED
fndds_roll_egg_bread,usda_fooddata_central_fndds,2707659,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4204 (Rolls and buns).,OFFICIAL_SOURCE_IMPORTED
fndds_roll_sour_dough,usda_fooddata_central_fndds,2707665,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4204 (Rolls and buns).,OFFICIAL_SOURCE_IMPORTED
fndds_roll_multigrain,usda_fooddata_central_fndds,2707782,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4204 (Rolls and buns).,OFFICIAL_SOURCE_IMPORTED
fndds_roll_whole_wheat,usda_fooddata_central_fndds,2707749,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4204 (Rolls and buns).,OFFICIAL_SOURCE_IMPORTED
fndds_roll_gluten_free,usda_fooddata_central_fndds,2707800,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4204 (Rolls and buns).,OFFICIAL_SOURCE_IMPORTED
fndds_bagel,usda_fooddata_central_fndds,2707684,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4206 (Bagels and English muffins).,OFFICIAL_SOURCE_IMPORTED
fndds_bagel_wheat,usda_fooddata_central_fndds,2707732,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4206 (Bagels and English muffins).,OFFICIAL_SOURCE_IMPORTED
fndds_muffin_english,usda_fooddata_central_fndds,2707698,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4206 (Bagels and English muffins).,OFFICIAL_SOURCE_IMPORTED
fndds_bagel_oat_bran,usda_fooddata_central_fndds,2707772,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4206 (Bagels and English muffins).,OFFICIAL_SOURCE_IMPORTED
fndds_bagel_wheat_bran,usda_fooddata_central_fndds,2707737,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4206 (Bagels and English muffins).,OFFICIAL_SOURCE_IMPORTED
fndds_bagel_multigrain,usda_fooddata_central_fndds,2707785,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4206 (Bagels and English muffins).,OFFICIAL_SOURCE_IMPORTED
fndds_bagel_whole_wheat,usda_fooddata_central_fndds,2707733,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4206 (Bagels and English muffins).,OFFICIAL_SOURCE_IMPORTED
fndds_bagel_with_raisins,usda_fooddata_central_fndds,2707685,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4206 (Bagels and English muffins).,OFFICIAL_SOURCE_IMPORTED
fndds_bagel_pumpernickel,usda_fooddata_central_fndds,2707762,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4206 (Bagels and English muffins).,OFFICIAL_SOURCE_IMPORTED
fndds_tortilla_corn,usda_fooddata_central_fndds,2707823,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4208 (Tortillas).,OFFICIAL_SOURCE_IMPORTED
fndds_tortilla_flour,usda_fooddata_central_fndds,2707824,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4208 (Tortillas).,OFFICIAL_SOURCE_IMPORTED
fndds_taco_shell_corn,usda_fooddata_central_fndds,2707826,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4208 (Tortillas).,OFFICIAL_SOURCE_IMPORTED
fndds_taco_shell_flour,usda_fooddata_central_fndds,2707827,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4208 (Tortillas).,OFFICIAL_SOURCE_IMPORTED
fndds_scone,usda_fooddata_central_fndds,2707808,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4402 (Biscuits, muffins, quick breads).",OFFICIAL_SOURCE_IMPORTED
fndds_popover,usda_fooddata_central_fndds,2707846,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4402 (Biscuits, muffins, quick breads).",OFFICIAL_SOURCE_IMPORTED
fndds_hush_puppy,usda_fooddata_central_fndds,2707819,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4402 (Biscuits, muffins, quick breads).",OFFICIAL_SOURCE_IMPORTED
fndds_johnnycake,usda_fooddata_central_fndds,2707820,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4402 (Biscuits, muffins, quick breads).",OFFICIAL_SOURCE_IMPORTED
fndds_spoonbread,usda_fooddata_central_fndds,2707821,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4402 (Biscuits, muffins, quick breads).",OFFICIAL_SOURCE_IMPORTED
fndds_muffin_plain,usda_fooddata_central_fndds,2707841,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4402 (Biscuits, muffins, quick breads).",OFFICIAL_SOURCE_IMPORTED
fndds_bread_nut,usda_fooddata_central_fndds,2707848,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4402 (Biscuits, muffins, quick breads).",OFFICIAL_SOURCE_IMPORTED
fndds_corn_pone_baked,usda_fooddata_central_fndds,2707816,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4402 (Biscuits, muffins, quick breads).",OFFICIAL_SOURCE_IMPORTED
fndds_bread_fruit,usda_fooddata_central_fndds,2707850,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4402 (Biscuits, muffins, quick breads).",OFFICIAL_SOURCE_IMPORTED
fndds_arepa_dominicana,usda_fooddata_central_fndds,2707828,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4402 (Biscuits, muffins, quick breads).",OFFICIAL_SOURCE_IMPORTED
