portion_key,food_key,portion_name,grams,is_reference_portion,portion_note
fndds_turkey_sandwich_on_white_100g,fndds_turkey_sandwich_on_white,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_turkey_sandwich_on_wheat_100g,fndds_turkey_sandwich_on_wheat,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_salami_sandwich_on_white_100g,fndds_salami_sandwich_on_white,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_salami_sandwich_on_wheat_100g,fndds_salami_sandwich_on_wheat,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_bologna_sandwich_on_white_100g,fndds_bologna_sandwich_on_white,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_gyro_sandwich_100g,fndds_gyro_sandwich,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_pork_sandwich_100g,fndds_pork_sandwich,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cuban_sandwich_100g,fndds_cuban_sandwich,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_meatloaf_sandwich_100g,fndds_meatloaf_sandwich,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_barbecue_rib_sandwich_100g,fndds_barbecue_rib_sandwich,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_meatball_sandwich_or_sub_100g,fndds_meatball_sandwich_or_sub,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_pork_sandwich_with_cheese_100g,fndds_pork_sandwich_with_cheese,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_bruschetta_100g,fndds_bruschetta,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_falafel_sandwich_100g,fndds_falafel_sandwich,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_vegetable_sandwich_wrap_100g,fndds_vegetable_sandwich_wrap,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_tomato_sandwich_on_white_100g,fndds_tomato_sandwich_on_white,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_tomato_sandwich_on_wheat_100g,fndds_tomato_sandwich_on_wheat,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_soup_bean_100g,fndds_soup_bean,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_soup_rice_100g,fndds_soup_rice,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_soup_beef_100g,fndds_soup_beef,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_soup_broth_100g,fndds_soup_broth,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_soup_fruit_100g,fndds_soup_fruit,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_soup_pozole_100g,fndds_soup_pozole,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_soup_lentil_100g,fndds_soup_lentil,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_soup_barley_100g,fndds_soup_barley,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_soup_tomato_100g,fndds_soup_tomato,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_soup_borscht_100g,fndds_soup_borscht,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_soup_meatball_100g,fndds_soup_meatball,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_soup_bisque_100g,fndds_soup_bisque,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_soup_peanut_100g,fndds_soup_peanut,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_soup_potato_100g,fndds_soup_potato,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_soup_pumpkin_100g,fndds_soup_pumpkin,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_soup_pepperpot_100g,fndds_soup_pepperpot,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_soup_french_onion_100g,fndds_soup_french_onion,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_soup_wonton_100g,fndds_soup_wonton,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_soup_seaweed_100g,fndds_soup_seaweed,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_soup_egg_drop_100g,fndds_soup_egg_drop,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_ramen_bowl_with_beef_100g,fndds_ramen_bowl_with_beef,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_ramen_bowl_with_fish_100g,fndds_ramen_bowl_with_fish,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_soup_hot_and_sour_100g,fndds_soup_hot_and_sour,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_congee_100g,fndds_congee,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_rice_cooked_with_milk_100g,fndds_rice_cooked_with_milk,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_rice_sweet_cooked_with_honey_100g,fndds_rice_sweet_cooked_with_honey,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_yellow_rice_cooked_fat_added_100g,fndds_yellow_rice_cooked_fat_added,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_yellow_rice_cooked_no_added_fat_100g,fndds_yellow_rice_cooked_no_added_fat,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_rice_white_cooked_glutinous_100g,fndds_rice_white_cooked_glutinous,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_rice_white_cooked_no_added_fat_100g,fndds_rice_white_cooked_no_added_fat,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_rice_brown_cooked_no_added_fat_100g,fndds_rice_brown_cooked_no_added_fat,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_barley_100g,fndds_barley,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_millet_100g,fndds_millet,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_noodles_cooked_100g,fndds_noodles_cooked,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_buckwheat_groats_100g,fndds_buckwheat_groats,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_rice_noodles_cooked_100g,fndds_rice_noodles_cooked,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_quinoa_fat_added_100g,fndds_quinoa_fat_added,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_bulgur_fat_added_100g,fndds_bulgur_fat_added,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_bread_rye_100g,fndds_bread_rye,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_bread_soy_100g,fndds_bread_soy,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_bread_naan_100g,fndds_bread_naan,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_bread_pita_100g,fndds_bread_pita,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_bread_puri_100g,fndds_bread_puri,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_bread_rice_100g,fndds_bread_rice,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_bread_cuban_100g,fndds_bread_cuban,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_bread_onion_100g,fndds_bread_onion,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_bread_black_100g,fndds_bread_black,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_bread_cheese_100g,fndds_bread_cheese,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_bread_potato_100g,fndds_bread_potato,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_bread_raisin_100g,fndds_bread_raisin,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_bread_barley_100g,fndds_bread_barley,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_bread_paratha_100g,fndds_bread_paratha,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_bread_oatmeal_100g,fndds_bread_oatmeal,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_bread_cinnamon_100g,fndds_bread_cinnamon,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_bread_oat_bran_100g,fndds_bread_oat_bran,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_bread_vegetable_100g,fndds_bread_vegetable,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_roll_rye_100g,fndds_roll_rye,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_roll_diet_100g,fndds_roll_diet,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_roll_cheese_100g,fndds_roll_cheese,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_roll_garlic_100g,fndds_roll_garlic,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_roll_oatmeal_100g,fndds_roll_oatmeal,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_roll_egg_bread_100g,fndds_roll_egg_bread,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_roll_sour_dough_100g,fndds_roll_sour_dough,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_roll_multigrain_100g,fndds_roll_multigrain,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_roll_whole_wheat_100g,fndds_roll_whole_wheat,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_roll_gluten_free_100g,fndds_roll_gluten_free,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_bagel_100g,fndds_bagel,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_bagel_wheat_100g,fndds_bagel_wheat,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_muffin_english_100g,fndds_muffin_english,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_bagel_oat_bran_100g,fndds_bagel_oat_bran,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_bagel_wheat_bran_100g,fndds_bagel_wheat_bran,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_bagel_multigrain_100g,fndds_bagel_multigrain,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_bagel_whole_wheat_100g,fndds_bagel_whole_wheat,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_bagel_with_raisins_100g,fndds_bagel_with_raisins,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_bagel_pumpernickel_100g,fndds_bagel_pumpernickel,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_tortilla_corn_100g,fndds_tortilla_corn,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_tortilla_flour_100g,fndds_tortilla_flour,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_taco_shell_corn_100g,fndds_taco_shell_corn,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_taco_shell_flour_100g,fndds_taco_shell_flour,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_scone_100g,fndds_scone,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_popover_100g,fndds_popover,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_hush_puppy_100g,fndds_hush_puppy,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_johnnycake_100g,fndds_johnnycake,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_spoonbread_100g,fndds_spoonbread,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_muffin_plain_100g,fndds_muffin_plain,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_bread_nut_100g,fndds_bread_nut,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_corn_pone_baked_100g,fndds_corn_pone_baked,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_bread_fruit_100g,fndds_bread_fruit,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_arepa_dominicana_100g,fndds_arepa_dominicana,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_muffin_fruit_100g,fndds_muffin_fruit,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_muffin_wheat_100g,fndds_muffin_wheat,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_dosa_plain_100g,fndds_dosa_plain,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_crepe_plain_100g,fndds_crepe_plain,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_waffle_plain_100g,fndds_waffle_plain,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_pancakes_plain_100g,fndds_pancakes_plain,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_chinese_pancake_100g,fndds_chinese_pancake,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_waffle_fruit_100g,fndds_waffle_fruit,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_pancakes_fruit_100g,fndds_pancakes_fruit,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_french_toast_plain_100g,fndds_french_toast_plain,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_french_toast_sticks_100g,fndds_french_toast_sticks,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_waffle_cinnamon_100g,fndds_waffle_cinnamon,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_pancakes_pumpkin_100g,fndds_pancakes_pumpkin,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_waffle_chocolate_100g,fndds_waffle_chocolate,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cereal_crunch_100g,fndds_cereal_crunch,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cereal_granola_100g,fndds_cereal_granola,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cereal_fruit_rings_100g,fndds_cereal_fruit_rings,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cereal_fruit_crispy_100g,fndds_cereal_fruit_crispy,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cereal_cinnamon_toast_100g,fndds_cereal_cinnamon_toast,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cereal_flavored_puffs_100g,fndds_cereal_flavored_puffs,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cereal_chocolate_puffs_100g,fndds_cereal_chocolate_puffs,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cereal_other_honey_100g,fndds_cereal_other_honey,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cereal_plain_puffs_100g,fndds_cereal_plain_puffs,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cereal_o_s_plain_100g,fndds_cereal_o_s_plain,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cereal_corn_puffs_100g,fndds_cereal_corn_puffs,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cereal_multigrain_100g,fndds_cereal_multigrain,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cereal_k_s_plain_100g,fndds_cereal_k_s_plain,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cereal_oat_bunches_100g,fndds_cereal_oat_bunches,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cereal_oat_squares_100g,fndds_cereal_oat_squares,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_oatmeal_multigrain_100g,fndds_oatmeal_multigrain,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_oatmeal_reduced_sugar_100g,fndds_oatmeal_reduced_sugar,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_oatmeal_fast_food_plain_100g,fndds_oatmeal_fast_food_plain,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_oatmeal_fast_food_flavored_100g,fndds_oatmeal_fast_food_flavored,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_oatmeal_instant_maple_flavored_fat_added_100g,fndds_oatmeal_instant_maple_flavored_fat_added,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_oatmeal_instant_fruit_flavored_fat_added_100g,fndds_oatmeal_instant_fruit_flavored_fat_added,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_oatmeal_instant_maple_flavored_no_added_fat_100g,fndds_oatmeal_instant_maple_flavored_no_added_fat,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_oatmeal_instant_fruit_flavored_no_added_fat_100g,fndds_oatmeal_instant_fruit_flavored_no_added_fat,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_upma_100g,fndds_upma,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cream_of_rice_100g,fndds_cream_of_rice,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_hominy_cooked_100g,fndds_hominy_cooked,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_masa_harina_cooked_100g,fndds_masa_harina_cooked,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_oat_bran_cereal_cooked_100g,fndds_oat_bran_cereal_cooked,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_whole_wheat_cereal_cooked_100g,fndds_whole_wheat_cereal_cooked,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cornmeal_mush_fat_added_100g,fndds_cornmeal_mush_fat_added,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_potato_chips_plain_100g,fndds_potato_chips_plain,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_potato_sticks_plain_100g,fndds_potato_sticks_plain,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_potato_chips_baked_plain_100g,fndds_potato_chips_baked_plain,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_potato_chips_unsalted_100g,fndds_potato_chips_unsalted,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_potato_sticks_flavored_100g,fndds_potato_sticks_flavored,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_potato_chips_reduced_fat_100g,fndds_potato_chips_reduced_fat,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_potato_sticks_fry_shaped_100g,fndds_potato_sticks_fry_shaped,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_potato_chips_popped_plain_100g,fndds_potato_chips_popped_plain,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_potato_chips_other_flavored_100g,fndds_potato_chips_other_flavored,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_soy_chips_100g,fndds_soy_chips,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_corn_nuts_100g,fndds_corn_nuts,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_bean_chips_100g,fndds_bean_chips,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_taro_chips_100g,fndds_taro_chips,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_shrimp_chips_100g,fndds_shrimp_chips,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cracker_chips_100g,fndds_cracker_chips,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_plantain_chips_100g,fndds_plantain_chips,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_chips_rice_100g,fndds_chips_rice,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_vegetable_chips_100g,fndds_vegetable_chips,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_corn_chips_plain_100g,fndds_corn_chips_plain,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_popcorn_caramel_coated_100g,fndds_popcorn_caramel_coated,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_popcorn_microwave_plain_100g,fndds_popcorn_microwave_plain,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_popcorn_chocolate_coated_100g,fndds_popcorn_chocolate_coated,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_popcorn_ready_to_eat_plain_100g,fndds_popcorn_ready_to_eat_plain,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_popcorn_microwave_kettle_100g,fndds_popcorn_microwave_kettle,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_popcorn_ready_to_eat_kettle_100g,fndds_popcorn_ready_to_eat_kettle,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_popcorn_microwave_low_sodium_100g,fndds_popcorn_microwave_low_sodium,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_popcorn_microwave_plain_light_100g,fndds_popcorn_microwave_plain_light,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_snack_mix_100g,fndds_snack_mix,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_pretzel_chips_hard_plain_100g,fndds_pretzel_chips_hard_plain,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_snack_mix_plain_chex_mix_100g,fndds_snack_mix_plain_chex_mix,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_pretzels_hard_flavored_100g,fndds_pretzels_hard_flavored,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_pretzels_hard_multigrain_100g,fndds_pretzels_hard_multigrain,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_pretzels_soft_multigrain_100g,fndds_pretzels_soft_multigrain,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_pretzels_soft_gluten_free_100g,fndds_pretzels_soft_gluten_free,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_pretzels_hard_plain_salted_100g,fndds_pretzels_hard_plain_salted,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_pretzel_chips_hard_flavored_100g,fndds_pretzel_chips_hard_flavored,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_pretzels_hard_yogurt_coated_100g,fndds_pretzels_hard_yogurt_coated,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_pretzels_hard_cheese_filled_100g,fndds_pretzels_hard_cheese_filled,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_croutons_100g,fndds_croutons,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_rice_cake_100g,fndds_rice_cake,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_rice_paper_100g,fndds_rice_paper,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_pita_chips_100g,fndds_pita_chips,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_melba_toast_100g,fndds_melba_toast,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_bagel_chips_100g,fndds_bagel_chips,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_popcorn_cake_100g,fndds_popcorn_cake,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_zwieback_toast_100g,fndds_zwieback_toast,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_crackers_milk_100g,fndds_crackers_milk,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_crackers_rice_100g,fndds_crackers_rice,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_crackers_matzo_100g,fndds_crackers_matzo,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_crackers_water_100g,fndds_crackers_water,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_crackers_wheat_100g,fndds_crackers_wheat,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_crackers_oyster_100g,fndds_crackers_oyster,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_crackers_saltine_100g,fndds_crackers_saltine,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_crackers_saltine_multigrain_100g,fndds_crackers_saltine_multigrain,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_crackers_saltine_reduced_fat_100g,fndds_crackers_saltine_reduced_fat,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_milk_n_cereal_bar_100g,fndds_milk_n_cereal_bar,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_snack_bar_oatmeal_100g,fndds_snack_bar_oatmeal,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cereal_or_granola_bar_nonfat_100g,fndds_cereal_or_granola_bar_nonfat,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cereal_or_granola_bar_fruit_and_nut_100g,fndds_cereal_or_granola_bar_fruit_and_nut,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cereal_or_granola_bar_with_rice_cereal_100g,fndds_cereal_or_granola_bar_with_rice_cereal,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cereal_or_granola_bar_quaker_granola_bites_100g,fndds_cereal_or_granola_bar_quaker_granola_bites,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_breakfast_bar_date_with_yogurt_coating_100g,fndds_breakfast_bar_date_with_yogurt_coating,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cereal_or_granola_bar_kind_fruit_and_nut_bar_100g,fndds_cereal_or_granola_bar_kind_fruit_and_nut_bar,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cereal_or_granola_bar_kellogg_s_special_k_bar_100g,fndds_cereal_or_granola_bar_kellogg_s_special_k_bar,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_nutrition_bar_clif_bar_100g,fndds_nutrition_bar_clif_bar,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_nutrition_bar_powerbar_100g,fndds_nutrition_bar_powerbar,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_nutrition_bar_tiger_s_milk_100g,fndds_nutrition_bar_tiger_s_milk,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cereal_or_granola_bar_kashi_chewy_100g,fndds_cereal_or_granola_bar_kashi_chewy,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_nutrition_bar_balance_original_bar_100g,fndds_nutrition_bar_balance_original_bar,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cereal_or_granola_bar_kashi_crunchy_100g,fndds_cereal_or_granola_bar_kashi_crunchy,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_baklava_100g,fndds_baklava,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_tiramisu_100g,fndds_tiramisu,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_pie_shell_100g,fndds_pie_shell,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_dessert_pizza_100g,fndds_dessert_pizza,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_pie_apple_100g,fndds_pie_apple,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_pie_berry_100g,fndds_pie_berry,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_pie_lemon_100g,fndds_pie_lemon,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_pie_peach_100g,fndds_pie_peach,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
